,date,team1,team2,score1,score2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qbelo_prob1,qbelo_prob2,elo_spread,qb_spread,vegas_spread,result
6451,2007-12-23,NO,PHI,23.0,38.0,1525.285,1518.047,0.6024862586297136,0.3975137413702864,1513.55923584,1536.2356287,0.601202821589,0.398797178411,-2.889520000000006,-2.852302932136579,-3.0,15.0
6452,2007-12-23,SF,TB,21.0,19.0,1348.102,1531.457,0.33596984655869233,0.6640301534413077,1360.34647178,1543.10645126,0.34035726446500003,0.6596427355350001,4.734200000000001,4.59798015306859,7.0,-2.0
6453,2007-12-23,SEA,BAL,27.0,6.0,1557.057,1421.595,0.7602320312748008,0.23976796872519926,1557.1208808000001,1401.86621746,0.843598282632,0.15640171736800002,-8.01848,-11.710306710866185,-13.5,-21.0
6454,2007-12-23,TEN,NYJ,10.0,6.0,1500.025,1409.6660000000002,0.7097805122728296,0.29021948772717043,1484.96023421,1407.49065998,0.656227269235,0.34377273076500003,-6.2143600000000045,-4.492525589681107,-9.0,-4.0
6455,2007-12-24,LAC,DEN,23.0,3.0,1642.7,1468.391,0.7986009852443618,0.20139901475563812,1625.50016999,1451.51928765,0.74403365017,0.25596634983000005,-9.572359999999996,-7.414555238227356,-8.5,-20.0
6456,2007-12-29,NYG,NE,35.0,38.0,1539.477,1825.961,0.21840861457333569,0.7815913854266643,1538.02265381,1795.51404873,0.190584629245,0.8094153707549999,8.859359999999997,10.049337211789211,13.5,3.0
6457,2007-12-30,ARI,LAR,48.0,19.0,1444.214,1362.4379999999999,0.6994984306238292,0.3005015693761708,1445.81944736,1380.78797184,0.726045021759,0.273954978241,-5.871039999999993,-6.772549683651063,-6.0,-29.0
6458,2007-12-30,ATL,SEA,44.0,41.0,1314.67,1570.642,0.24986672763934534,0.7501332723606546,1326.24033166,1565.65422184,0.255886651572,0.744113348428,7.63888,7.417463423226243,2.0,-3.0
6459,2007-12-30,BAL,PIT,27.0,21.0,1408.01,1616.765,0.3041696448261084,0.6958303551738916,1393.33287641,1603.06128957,0.26640462375999996,0.7335953762399999,5.750200000000001,7.03863723392991,3.0,-6.0
6460,2007-12-30,CHI,NO,33.0,25.0,1502.0510000000002,1490.7420000000002,0.6080850522797909,0.3919149477202091,1507.94255617,1479.10471425,0.559414551113,0.440585448887,-3.0523599999999997,-1.6592577447664063,-1.0,-8.0
6461,2007-12-30,CLE,SF,20.0,7.0,1508.1889999999999,1363.5220000000002,0.7697571176891057,0.2302428823108943,1497.43880371,1375.63935372,0.7098995182719999,0.290100481728,-8.386680000000004,-6.218374903913614,-11.5,-13.0
6462,2007-12-30,DEN,MIN,22.0,19.0,1457.3310000000001,1520.888,0.5020766319902622,0.4979233680097378,1437.14454455,1521.25893211,0.453154338614,0.546845661386,-0.057720000000000875,1.3058980548031556,3.0,-3.0
6463,2007-12-30,GB,DET,34.0,13.0,1604.3220000000001,1418.193,0.8093226189659393,0.19067738103406076,1582.43168389,1434.2169125,0.7860914501590001,0.21390854984100005,-10.045159999999997,-9.043918867908145,-3.0,-21.0
6464,2007-12-30,HOU,JAX,42.0,28.0,1493.525,1662.9089999999999,0.3541417934299657,0.6458582065700343,1495.56135004,1661.4952638,0.470735708252,0.5292642917479999,4.1753599999999995,0.8143272097721058,-7.0,-14.0
6465,2007-12-30,IND,TEN,10.0,16.0,1767.902,1508.751,0.8659904890485908,0.13400951095140926,1746.18757256,1495.48837492,0.863028515902,0.13697148409799995,-12.966040000000003,-12.790319749782963,4.5,6.0
6466,2007-12-30,MIA,CIN,25.0,38.0,1313.461,1489.14,0.3458979615193561,0.6541020384806439,1304.28941516,1471.02478765,0.34414373664700004,0.6558562633530001,4.427160000000004,4.481100807696693,3.0,13.0
6467,2007-12-30,NYJ,KC,13.0,10.0,1400.941,1366.6329999999998,0.6391467692133155,0.3608532307866845,1396.96251927,1353.78122552,0.597665752925,0.40233424707500004,-3.9723200000000016,-2.749941906659868,-4.5,-3.0
6468,2007-12-30,OAK,LAC,17.0,30.0,1350.067,1653.76,0.2019699452321269,0.798030054767873,1353.46473377,1639.8749131,0.259776782049,0.740223217951,9.54772,7.276197926177552,9.0,13.0
6469,2007-12-30,PHI,BUF,17.0,9.0,1552.5910000000001,1474.888,0.6945471246274056,0.3054528753725944,1570.69015029,1447.53382039,0.753278358518,0.24672164148200004,-5.70812,-7.755971914119454,-9.0,-8.0
6470,2007-12-30,TB,CAR,23.0,31.0,1516.037,1426.162,0.7092062565539509,0.29079374344604914,1527.81356932,1468.44018608,0.664330516448,0.335669483552,-6.195000000000002,-4.743557473841552,2.5,8.0
6471,2008-01-05,PIT,JAX,29.0,31.0,1587.7910000000002,1626.1870000000001,0.5382115802794359,0.4617884197205641,1572.02897088,1632.56203845,0.48343664313600004,0.516563356864,-1.0641600000000004,0.4605444805199057,2.5,2.0
6472,2008-01-06,LAC,TEN,17.0,6.0,1663.3770000000002,1548.277,0.7382202920656032,0.26177970793439675,1652.5391028,1534.78785949,0.780032309474,0.219967690526,-7.203999999999997,-8.796059147664103,-10.0,-11.0
6473,2008-01-06,TB,NYG,14.0,24.0,1482.511,1533.975,0.5194700199533255,0.4805299800466745,1496.9565857999999,1533.28011019,0.5383988391319999,0.461601160868,-0.5414400000000013,-1.0693955595068214,-3.0,10.0
6474,2008-01-12,GB,SEA,42.0,20.0,1614.902,1574.675,0.6469673545625529,0.35303264543744706,1594.42329277,1565.82181411,0.7003317765379999,0.29966822346199995,-4.209080000000003,-5.898610225123735,-7.5,-22.0
6475,2008-01-12,NE,JAX,31.0,20.0,1831.4620000000002,1638.1570000000002,0.8156159984373653,0.18438400156263468,1800.25659234,1643.1289258,0.858975667042,0.14102433295800001,-10.332200000000006,-12.554988914646763,-13.5,-11.0
6476,2008-01-13,DAL,NYG,17.0,21.0,1625.5220000000002,1559.0420000000001,0.6806715570875468,0.3193284429124532,1618.8349057,1559.41822702,0.739720295918,0.260279704082,-5.259200000000001,-7.258035686800079,-7.0,4.0
6477,2008-01-13,IND,LAC,24.0,28.0,1728.375,1675.402,0.663539399648991,0.336460600351009,1706.88808799,1662.47767426,0.710900652891,0.28909934710900004,-4.718919999999998,-6.252188835308723,-11.0,4.0
6478,2008-01-20,GB,NYG,20.0,23.0,1636.03,1582.345,0.6644538181657943,0.3355461818342057,1612.03494904,1585.36928806,0.6700712120719999,0.329928787928,-4.7474,-4.92321197458496,-7.5,3.0
6479,2008-01-20,NE,LAC,21.0,12.0,1839.6629999999998,1697.971,0.7667079388436255,0.2332920611563745,1806.39016025,1687.1108086,0.807217245506,0.19278275449399995,-8.26768,-9.950756007160065,-14.0,-9.0
6480,2008-09-07,ATL,DET,34.0,21.0,1393.297,1440.076,0.5261981128373632,0.4738018871626368,1370.01235465,1440.61562303,0.502477907598,0.497522092402,-0.7288399999999973,-0.06887362602606803,3.0,-13.0
6481,2008-09-07,BAL,CIN,17.0,10.0,1459.656,1506.015,0.5268008435772168,0.4731991564227832,1427.52115447,1468.87087809,0.52412329233,0.47587670766999995,-0.7456399999999939,-0.6710241942509656,2.0,-7.0
6482,2008-09-07,BUF,SEA,34.0,10.0,1476.521,1537.364,0.5059821184374965,0.4940178815625035,1471.16554228,1522.8922573,0.503352044515,0.496647955485,-0.16627999999999615,-0.09317095976843155,-1.0,-24.0
6483,2008-09-07,CLE,DAL,10.0,28.0,1514.523,1569.8129999999999,0.5139701762447572,0.4860298237552429,1501.21779216,1587.09974326,0.45923819939099997,0.540761800609,-0.3883999999999933,1.135488000091764,6.0,18.0
6484,2008-09-07,IND,CHI,13.0,29.0,1638.871,1514.131,0.7488016455376189,0.25119835446238115,1620.5299897,1504.59678985,0.7508356781829999,0.249164321817,-7.589600000000003,-7.664944736261457,-10.0,16.0
6485,2008-09-07,MIA,NYJ,14.0,20.0,1365.719,1442.009,0.4837581003595953,0.5162418996404048,1383.42672254,1464.54545947,0.44286246240800003,0.557137537592,0.45159999999999534,1.5950967984197024,3.0,6.0
6486,2008-09-07,NE,KC,17.0,10.0,1717.8629999999998,1406.3729999999998,0.8972698176074159,0.10273018239258402,1671.18717005,1395.86203937,0.886907140781,0.11309285921900004,-15.05959999999999,-14.311087479963616,-16.0,-7.0
6487,2008-09-07,NO,TB,24.0,20.0,1484.398,1473.296,0.6078010393677229,0.3921989606322771,1503.31260357,1492.12410421,0.611414371134,0.388585628866,-3.0440799999999943,-3.149582520316914,-3.0,-4.0
6488,2008-09-07,PHI,LAR,38.0,3.0,1545.131,1397.183,0.7730874068589693,0.22691259314103074,1530.10200675,1427.56204129,0.730772615131,0.269227384869,-8.517920000000005,-6.938608505274194,-8.0,-35.0
6489,2008-09-07,PIT,HOU,38.0,17.0,1552.214,1521.832,0.6339181559112075,0.3660818440887925,1539.40712967,1490.48212786,0.6577823107940001,0.34221768920600004,-3.8152799999999933,-4.540475771854728,-6.5,-21.0
6490,2008-09-07,LAC,CAR,24.0,26.0,1627.1,1474.7920000000001,0.7774600118370273,0.2225399881629727,1606.26660944,1484.88270436,0.7283426687669999,0.27165733123299995,-8.692319999999999,-6.853029172378097,-9.5,2.0
6491,2008-09-07,SF,ARI,13.0,23.0,1403.2839999999999,1477.251,0.4870983141881712,0.5129016858118287,1413.51513171,1476.84405186,0.47136791927,0.52863208073,0.3586799999999946,0.7966958989980149,2.5,10.0
6492,2008-09-07,TEN,JAX,17.0,10.0,1525.835,1588.3039999999999,0.5036423373632469,0.496357662636753,1504.1309529,1583.33230176,0.45850979286700005,0.541490207133,-0.10123999999999542,1.1558718563621928,3.0,-7.0
6493,2008-09-08,GB,MIN,24.0,19.0,1579.371,1506.395,0.6887439523407408,0.3112560476592592,1532.70236906,1513.48305883,0.589516420461,0.4104835795390001,-5.519040000000003,-2.515201882385846,-2.5,-5.0
6494,2008-09-08,OAK,DEN,14.0,41.0,1395.3,1482.418,0.4682125692304838,0.5317874307695163,1408.95123201,1474.4910470999998,0.501265691811,0.49873430818899994,0.8847199999999951,-0.03517978517868877,3.0,27.0
6495,2008-09-14,ARI,MIA,31.0,10.0,1500.517,1346.9879999999998,0.7786737068744685,0.22132629312553154,1499.24704753,1366.49816015,0.749336189548,0.25066381045200004,-8.74116,-7.609361124423871,-6.5,-21.0
6496,2008-09-14,CAR,CHI,20.0,17.0,1493.747,1560.566,0.4973822724900901,0.50261772750991,1502.23754223,1551.20170814,0.541383304099,0.458616695901,0.0727599999999983,-1.1528799544547894,-3.0,-3.0
6497,2008-09-14,CIN,TEN,7.0,24.0,1486.501,1546.454,0.507262706007753,0.492737293992247,1449.22949315,1526.95063189,0.501709491158,0.498290508842,-0.20188000000000142,-0.04751523005675687,-1.0,17.0
6498,2008-09-14,CLE,PIT,6.0,10.0,1484.121,1573.905,0.4643933318900611,0.535606668109939,1474.51832556,1559.5252945999998,0.44925344196199996,0.550746558038,0.9913599999999937,1.4153660560667203,6.5,4.0
6499,2008-09-14,DEN,LAC,39.0,38.0,1513.3110000000001,1608.145,0.4571706385991963,0.5428293614008037,1507.9108033,1588.91177156,0.47507789321599997,0.524922106784,1.1933600000000006,0.6932806612793102,-1.0,-1.0
6500,2008-09-14,DET,GB,25.0,48.0,1415.273,1589.8670000000002,0.347312438000252,0.6526875619997479,1414.37637281,1547.00337677,0.391802046154,0.6081979538460001,4.383760000000003,3.0556520797808595,3.0,23.0
6501,2008-09-14,JAX,BUF,16.0,20.0,1567.685,1508.265,0.671773892894574,0.32822610710542605,1560.51262276,1503.10468831,0.6527582229119999,0.347241777088,-4.976799999999995,-4.38592610016186,-4.0,4.0
6502,2008-09-14,KC,OAK,8.0,23.0,1402.725,1364.4070000000002,0.644453405631138,0.35554659436886205,1391.81654253,1375.53147581,0.5831526660199999,0.41684733398,-4.132720000000001,-2.332883795366881,-3.5,15.0
6503,2008-09-14,MIN,IND,15.0,18.0,1495.899,1592.4360000000001,0.4547388477392449,0.5452611522607551,1499.18205112,1573.92507141,0.464137860002,0.5358621399979999,1.2614800000000002,0.9984972577772006,1.0,3.0
6504,2008-09-14,NYJ,NE,10.0,19.0,1460.74,1721.511,0.2447246903266546,0.7552753096733454,1481.47402186,1675.23266689,0.6182785404950001,0.38172145950499997,7.8308399999999985,-3.351001558181299,-1.0,9.0
6505,2008-09-14,SEA,SF,30.0,33.0,1505.621,1380.019,0.7497338470787523,0.25026615292124765,1490.95311127,1391.11213604,0.7128975014200001,0.28710249858000003,-7.624080000000004,-6.3198419283642515,-6.5,3.0
6506,2008-09-14,LAR,NYG,13.0,41.0,1382.356,1600.9520000000002,0.29231447075936673,0.7076855292406332,1409.67663779,1557.4786608,0.362125634398,0.6378743656020001,6.143840000000001,3.9340140859484167,8.0,28.0
6507,2008-09-14,TB,ATL,24.0,9.0,1461.094,1418.099,0.650598085160453,0.34940191483954697,1480.04821983,1396.25160487,0.6724649449339999,0.327535055066,-4.319800000000006,-4.998589789171039,-7.0,-15.0
6508,2008-09-15,DAL,PHI,41.0,37.0,1600.214,1559.9579999999999,0.6470054822331917,0.35299451776680835,1613.79920986,1547.98741026,0.661704753533,0.33829524646700004,-4.21023999999999,-4.66189374646867,-6.5,-4.0
6509,2008-09-21,ATL,KC,38.0,14.0,1399.631,1365.2279999999998,0.6392728873197934,0.3607271126802066,1379.06541738,1358.5990965,0.650252430186,0.34974756981399996,-3.97612,-4.309236454968226,-6.5,-24.0
6510,2008-09-21,BAL,CLE,28.0,10.0,1479.171,1469.34,0.6060555795360274,0.3939444204639726,1447.1625394,1460.28631853,0.615715577424,0.384284422576,-2.9932400000000055,-3.2756377771781473,-2.5,-18.0
6511,2008-09-21,BUF,OAK,24.0,23.0,1531.185,1401.904,0.7536864910718857,0.2463135089281143,1525.21830935,1408.74892184,0.738916615221,0.26108338477899995,-7.771239999999999,-7.22905916431558,-10.0,-1.0
6512,2008-09-21,CHI,TB,24.0,27.0,1546.619,1479.5620000000001,0.6813930727741038,0.31860692722589623,1538.65058448,1497.23440731,0.644943995281,0.355056004719,-5.282280000000001,-4.1476022685344125,-3.0,3.0
6513,2008-09-21,DEN,NO,34.0,32.0,1520.94,1483.523,0.6432641011275382,0.3567358988724618,1515.24555342,1498.3118992,0.63081305833,0.36918694166999994,-4.096680000000007,-3.7224694972961903,-5.5,-2.0
6514,2008-09-21,GB,DAL,16.0,27.0,1610.895,1611.058,0.592239657584671,0.407760342415329,1571.07102791,1624.1406642000002,0.502493401212,0.497506598788,-2.5934799999999982,-0.06930427929738604,3.0,11.0
6515,2008-09-21,IND,JAX,21.0,23.0,1604.866,1544.765,0.6726376788742041,0.3273623211257959,1586.64932883,1538.39900172,0.665833620849,0.334166379151,-5.0040399999999945,-4.790447486292602,-4.0,2.0
6516,2008-09-21,MIN,CAR,20.0,10.0,1483.469,1507.694,0.5584120116905175,0.44158798830948254,1486.45779371,1514.7886659000003,0.52023189515,0.47976810485,-1.6310000000000016,-0.5626496400605979,-3.0,-10.0
6517,2008-09-21,NE,MIA,13.0,38.0,1731.86,1334.5420000000001,0.9347050506406316,0.06529494935936853,1704.83259837,1352.2352265999998,0.783347721947,0.216652278053,-18.492720000000002,-8.931061198127576,-12.5,25.0
6518,2008-09-21,NYG,CIN,26.0,23.0,1619.3529999999998,1457.11,0.787197700404063,0.212802299595937,1580.82275281,1420.21128602,0.799855478794,0.200144521206,-9.089720000000003,-9.626685084914218,-13.0,-3.0
6519,2008-09-21,PHI,PIT,15.0,6.0,1549.115,1588.6870000000001,0.5365286357854938,0.4634713642145062,1537.64595591,1573.75730163,0.547886594663,0.452113405337,-1.0171200000000047,-1.3350926448360694,-3.5,-9.0
6520,2008-09-21,SF,DET,31.0,13.0,1402.7779999999998,1394.245,0.6042702431254836,0.3957297568745164,1412.40718523,1390.30872167,0.622796692438,0.3772033075620001,-2.9413200000000064,-3.4843328829685927,-5.0,-18.0
6521,2008-09-21,SEA,LAR,37.0,13.0,1482.862,1363.954,0.7424342999011873,0.25756570009881274,1469.65806208,1386.33254578,0.697016444812,0.302983555188,-7.356320000000006,-5.789183477245482,-8.0,-24.0
6522,2008-09-21,TEN,HOU,31.0,12.0,1575.845,1500.141,0.6921004120014962,0.3078995879985038,1555.96883903,1470.36396294,0.631380300748,0.368619699252,-5.628159999999998,-3.739399795158605,-5.0,-19.0
6523,2008-09-22,LAC,NYJ,48.0,29.0,1600.517,1450.391,0.7752792561033671,0.22472074389663288,1581.57702145,1451.87409038,0.748044112265,0.251955887735,-8.605039999999999,-7.561643161123301,-8.0,-19.0
6524,2008-09-28,CAR,ATL,24.0,9.0,1486.902,1421.85,0.6788821788992091,0.321117821100791,1491.92616948,1400.5301972000002,0.6968266092190001,0.30317339078100003,-5.2020800000000085,-5.782938325750827,-7.0,-15.0
6525,2008-09-28,CHI,PHI,24.0,20.0,1526.52,1570.214,0.5306234210532945,0.4693765789467055,1519.88445785,1558.15538865,0.509471889909,0.490528110091,-0.8522400000000008,-0.2633012290271435,3.0,-4.0
6526,2008-09-28,CIN,CLE,12.0,20.0,1451.7620000000002,1446.904,0.5992005022052005,0.4007994977947995,1415.20929062,1438.46840932,0.40422092306900004,0.5957790769310001,-2.7943199999999977,2.695463323959994,-1.0,8.0
6527,2008-09-28,JAX,HOU,30.0,27.0,1560.4360000000001,1482.8020000000001,0.6944628524377328,0.30553714756226724,1553.87111565,1449.17848276,0.725563464767,0.27443653523300005,-5.705360000000001,-6.755735652805279,-6.5,-3.0
6528,2008-09-28,KC,DEN,33.0,19.0,1343.009,1528.4289999999999,0.3333230974817124,0.6666769025182876,1337.13431669,1523.02820723,0.290257926662,0.709742073338,4.816800000000004,6.213063394089765,9.0,-14.0
6529,2008-09-28,NO,SF,31.0,17.0,1476.033,1425.328,0.6606184655654984,0.3393815344345016,1490.52924539,1433.77420703,0.681760087772,0.318239912228,-4.628199999999995,-5.294030828301673,-4.0,-14.0
6530,2008-09-28,NYJ,ARI,56.0,35.0,1438.126,1497.585,0.507973464001067,0.49202653599893303,1437.97275348,1495.51206518,0.5227804445750001,0.4772195554250001,-0.22163999999999823,-0.6336176309231363,-1.5,-21.0
6531,2008-09-28,OAK,LAC,18.0,28.0,1398.767,1612.781,0.29780054492634905,0.7021994550736511,1405.40429347,1595.47835835,0.298721188668,0.7012788113320001,5.960559999999996,5.929995014926983,8.0,10.0
6532,2008-09-28,LAR,BUF,14.0,31.0,1348.652,1534.3220000000001,0.3330033756529231,0.6669966243470768,1368.03119297,1528.56293772,0.34556174004900003,0.654438259951,4.826799999999994,4.437488464894623,8.5,17.0
6533,2008-09-28,TB,GB,30.0,21.0,1499.661,1580.568,0.4771239686661038,0.5228760313338963,1516.00053394,1546.07836108,0.5269549767530001,0.473045023247,0.6362799999999974,-0.7499365236623621,-2.0,-9.0
6534,2008-09-28,TEN,MIN,30.0,17.0,1593.184,1504.261,0.7080747752802935,0.2919252247197065,1577.15431921,1509.32029013,0.659236144178,0.340763855822,-6.15692,-4.585399789109431,-3.0,-13.0
6535,2008-09-29,PIT,BAL,23.0,20.0,1567.5870000000002,1501.606,0.6800468785323893,0.3199531214676107,1553.24786889,1468.98044861,0.679046561719,0.320953438281,-5.23924,-5.207320352576958,-6.0,-3.0
6536,2008-10-05,ARI,BUF,41.0,17.0,1467.244,1552.5720000000001,0.4707789925514488,0.5292210074485513,1466.22084969,1547.58002011,0.489789413624,0.5102105863759999,0.8131199999999975,0.2838411450926729,-2.5,-24.0
6537,2008-10-05,BAL,TEN,10.0,13.0,1493.234,1607.5839999999998,0.4294534430183313,0.5705465569816688,1460.57888471,1594.24945324,0.414543124182,0.585456875818,1.9740000000000035,2.398803116191288,1.0,3.0
6538,2008-10-05,CAR,KC,34.0,0.0,1503.714,1381.2079999999999,0.7463749894742315,0.2536250105257685,1507.70102411,1378.49483647,0.752639134281,0.247360865719,-7.500239999999996,-7.732092863763135,-10.0,-34.0
6539,2008-10-05,DAL,CIN,31.0,22.0,1624.4129999999998,1424.567,0.8212113506663753,0.1787886493336247,1631.16078537,1397.97393131,0.858618639022,0.14138136097800005,-10.593839999999998,-12.534530463765032,-16.0,-9.0
6540,2008-10-05,DEN,TB,16.0,13.0,1490.231,1523.9160000000002,0.5449442682345791,0.4550557317654209,1481.66768745,1537.60098316,0.553785362168,0.44621463783200005,-1.2526000000000048,-1.500762546740701,-4.0,-3.0
6541,2008-10-05,DET,CHI,7.0,34.0,1371.695,1541.484,0.35360873203409704,0.646391267965903,1368.94169988,1535.62684643,0.367434025486,0.632565974514,4.191559999999999,3.774823310007193,3.0,27.0
6542,2008-10-05,GB,ATL,24.0,27.0,1556.3129999999999,1405.037,0.776430487365885,0.22356951263411493,1524.47791186,1384.75534257,0.7591902027399999,0.24080979726,-8.651040000000002,-7.978823086020898,-5.0,3.0
6543,2008-10-05,HOU,IND,27.0,31.0,1474.846,1589.195,0.4294548534857276,0.5705451465142723,1442.11197981,1571.1772149,0.338590384943,0.661409615057,1.9739599999999975,4.652734126497316,4.5,4.0
6544,2008-10-05,JAX,PIT,21.0,26.0,1568.391,1575.9589999999998,0.5819066161641517,0.41809338383584826,1560.9376186,1561.64943278,0.601645737579,0.398354262421,-2.2972800000000015,-2.8651420117414688,-5.0,5.0
6545,2008-10-05,MIA,LAC,17.0,10.0,1411.654,1626.1570000000002,0.2972122391296729,0.7027877608703271,1409.04529222,1608.89996815,0.345105308026,0.6548946919740001,5.980119999999997,4.451517299831173,6.0,-7.0
6546,2008-10-05,NYG,SEA,44.0,6.0,1624.701,1498.164,0.7507423847755149,0.2492576152244851,1585.82474821,1487.95941489,0.744289255712,0.255710744288,-7.661480000000003,-7.423884374516593,-6.5,-38.0
6547,2008-10-05,SF,NE,21.0,30.0,1407.865,1654.749,0.25979997078522843,0.7402000292147716,1417.51609292,1648.02253275,0.478197084021,0.5218029159790001,7.275360000000001,0.6063932513262317,3.0,9.0
6548,2008-10-06,NO,MIN,27.0,30.0,1493.496,1489.861,0.5975085694111679,0.4024914305888321,1506.78735949,1492.2251560999998,0.650940148676,0.349059851324,-2.745400000000001,-4.330258550505834,-3.0,3.0
6549,2008-10-12,ARI,DAL,30.0,24.0,1501.632,1631.7620000000002,0.4073530951984321,0.5926469048015679,1499.17322695,1636.85987203,0.399574796879,0.600425203121,2.6051999999999937,2.829773220870742,5.0,-6.0
6550,2008-10-12,ATL,CHI,22.0,20.0,1428.911,1563.9779999999998,0.40051059653257454,0.5994894034674254,1407.90335916,1559.10695656,0.359053462819,0.6409465371809999,2.802680000000001,4.0266029757219926,3.0,-2.0
6551,2008-10-12,DEN,JAX,17.0,24.0,1502.67,1546.98,0.5297401562036645,0.4702598437963354,1493.83193367,1538.651943,0.559716483261,0.440283516739,-0.8276000000000043,-1.66777072073636,-3.0,7.0
6552,2008-10-12,HOU,MIA,29.0,28.0,1461.326,1443.013,0.6176506246717915,0.3823493753282085,1431.76048004,1437.73276473,0.555683078137,0.44431692186300004,-3.332520000000005,-1.554149087685768,-3.0,-1.0
6553,2008-10-12,IND,BAL,31.0,3.0,1602.7160000000001,1481.588,0.7448704576389448,0.25512954236105523,1581.52871467,1449.39029985,0.752959989579,0.24704001042100002,-7.445119999999998,-7.744073640153439,-4.0,-28.0
6554,2008-10-12,MIN,DET,12.0,10.0,1506.961,1349.2,0.7828436500725502,0.2171563499274498,1511.2071031,1345.46158976,0.7967397237989999,0.203260276201,-8.910439999999996,-9.492223349544686,-13.0,-2.0
6555,2008-10-12,NO,OAK,34.0,3.0,1476.396,1385.391,0.7105459320759764,0.2894540679240236,1487.8054125,1391.98268366,0.7017648633560001,0.29823513664400003,-6.240199999999996,-5.946124977706373,-7.0,-31.0
6556,2008-10-12,NYJ,CIN,26.0,14.0,1468.467,1417.2179999999998,0.6613202032086954,0.3386797967913045,1467.26396897,1392.27484465,0.851825930507,0.14817406949300005,-4.649960000000001,-12.153258363327902,-8.0,-12.0
6557,2008-10-12,LAC,NE,30.0,10.0,1594.7979999999998,1665.799,0.4913647254924105,0.5086352745075895,1580.21249564,1669.89361235,0.7043026082089999,0.295697391791,0.24003999999999637,-6.030588845807302,-6.0,-20.0
6558,2008-10-12,SF,PHI,26.0,40.0,1396.815,1531.989,0.4003627168973537,0.5996372831026463,1395.64501332,1519.34293669,0.40165367800499996,0.598346321995,2.80696,2.7696140410827392,5.0,14.0
6559,2008-10-12,SEA,GB,17.0,27.0,1481.3629999999998,1532.4389999999999,0.5200275256808928,0.4799724743191072,1470.68083455,1501.32989527,0.474718172861,0.5252818271390001,-0.5569599999999972,0.7033042978132946,-1.0,10.0
6560,2008-10-12,TB,CAR,27.0,3.0,1511.476,1520.3329999999999,0.5801002855798018,0.41989971442019824,1525.43673695,1523.86946824,0.57620564405,0.42379435595,-2.2457200000000026,-2.1347574310913964,-1.0,-24.0
6561,2008-10-13,CLE,NYG,35.0,14.0,1474.099,1641.5020000000002,0.35675439261799397,0.643245607382006,1455.70376864,1603.10332855,0.35044171196900004,0.649558288031,4.0961200000000035,4.288037363942914,8.0,-21.0
6562,2008-10-19,BUF,LAC,23.0,14.0,1518.184,1625.854,0.43889982300008623,0.5611001769999138,1514.62764284,1597.06289448,0.48203432241800004,0.5179656775820001,1.7068000000000025,0.4995683221419798,-1.0,-9.0
6563,2008-10-19,CAR,NO,30.0,7.0,1493.973,1495.131,0.5908557421037001,0.4091442578962999,1497.23280836,1507.16910023,0.536844550015,0.46315544998499997,-2.553679999999995,-1.0259483162631267,-3.0,-23.0
6564,2008-10-19,CHI,MIN,48.0,41.0,1550.3729999999998,1511.293,0.6454578431402138,0.3545421568597862,1544.34862701,1515.2383524,0.656592250763,0.34340774923699996,-4.163200000000006,-4.503770587123409,-3.0,-7.0
6565,2008-10-19,CIN,PIT,10.0,38.0,1400.7160000000001,1597.371,0.3191095206743739,0.6808904793256261,1385.59604235,1583.93510838,0.175171108554,0.824828891446,5.266200000000007,10.766422180632976,8.5,28.0
6566,2008-10-19,GB,IND,34.0,14.0,1557.537,1618.557,0.5057274298931278,0.4942725701068722,1523.91587524,1596.82018814,0.48955218994499994,0.5104478100550001,-0.15919999999999984,0.29043755618771006,2.5,-20.0
6567,2008-10-19,HOU,DET,28.0,21.0,1466.433,1344.868,0.7453482189379953,0.2546517810620047,1437.81312599,1341.43034045,0.747111303287,0.252888696713,-7.462599999999998,-7.527294220577229,-11.5,-7.0
6568,2008-10-19,KC,TEN,10.0,34.0,1364.59,1619.23,0.25130664773305683,0.7486933522669432,1362.32639234,1605.4380380999999,0.29616963352,0.7038303664800001,7.585600000000003,6.014839558639817,9.0,24.0
6569,2008-10-19,MIA,BAL,13.0,27.0,1437.906,1465.746,0.5532745507748786,0.44672544922512136,1431.68011878,1434.09882637,0.621403079423,0.378596920577,-1.4863999999999935,-3.4431411827994456,-3.0,14.0
6570,2008-10-19,NYG,SF,29.0,17.0,1599.7939999999999,1375.8010000000002,0.8407176467403801,0.15928235325961992,1560.89013179,1374.55481624,0.826300496946,0.17369950305399995,-11.559720000000006,-10.837431007885295,-10.0,-12.0
6571,2008-10-19,OAK,NYJ,16.0,13.0,1366.656,1484.969,0.4238729860275908,0.5761270139724093,1372.61899592,1473.94277127,0.406267313049,0.593732686951,2.1325200000000004,2.636465234049578,3.0,-3.0
6572,2008-10-19,LAR,DAL,34.0,14.0,1352.614,1607.993,0.250507092965144,0.7494929070348559,1369.54935731,1612.71601998,0.343174706877,0.656825293123,7.615159999999995,4.510953550506677,8.0,-20.0
6573,2008-10-19,TB,SEA,20.0,10.0,1537.835,1456.265,0.6992491094806156,0.3007508905193844,1552.07339682,1448.09485458,0.7547482555930001,0.24525174440700004,-5.862799999999998,-7.811040205727292,-11.5,-10.0
